id,rumour,text,reply_to 
500363247355457536,ferguson,you see this ?,"In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
500365775128248320,ferguson,"“ : In 2009 , #Ferguson police beat a man and charged him for bleeding on them : http://t.co/22q3FkcenU ” read this","In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
500367331424751616,ferguson,"what ? "" : In 2009 , #Ferguson police beat a man and charged him for bleeding on them : http://t.co/F9gpBAy01J ”","In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
500378624113909760,ferguson,I saw this ... Its impressive how bold their police are,"“ : In 2009 , #Ferguson police beat a man and charged him for bleeding on them : http://t.co/22q3FkcenU ” read this"
500382451324440576,ferguson,"This right here smh “ : In 2009 , #Ferguson police beat a man and charged him for bleeding on them : http://t.co/JscYjwdFzJ ”","In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
500386459468439552,ferguson,"“ : In 2009 , #Ferguson police beat a man and charged him for bleeding on them : http://t.co/Fy1j83TURB ” WTF BRUH","In 2009, #Ferguson police beat a man and charged him for bleeding on them: http://t.co/KzF6Z1l0UK"
500363420689248256,ferguson,But ... There was something leading up to the shooting ? Or what ?,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500363941114298368,ferguson,“ : But ... There was something leading up to the shooting ? Or what ? ” -> soon they'll say officer felt a gun onMike,But ... There was something leading up to the shooting ? Or what ?
500364276281122817,ferguson,Wrong . The violent assault #MikeBrown committed makes it more likely he attacked the cops minutes later . #Ferguson,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500382947229581312,ferguson,no they did not,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500383873482891264,ferguson,Walking in the street while #Black,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500385377656377346,ferguson,Hmm . That's not what I heard at all . What's your source and quote ?,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500387635429642240,ferguson,if he was not a suspect why was #MikeBrown inside the police car in the first place ? Or was he ever near the police car ?,"The #Ferguson police chief just basically confirmed #MikeBrown was gunned to death for the crime of walking in the street?

Horrific."
500363869081337856,ferguson,smdh . This is ridiculous .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500363997779361792,ferguson,That is probably the whole point of releasing the video . Very sad / devious .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500364600668602369,ferguson,We would rather talk about anything other than a white police officer murdering an unarmed black kid . #Ferguson,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500364933864103937,ferguson,why not wait for the investigation & try your best to be objective .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500364949215256577,ferguson,& that a jaywalking incidence lead to a dead 18 y / o is beyond all understanding .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500365021965455360,ferguson,agreed - but it can't be ignored,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500365432902393859,ferguson,"so quit talking about a robbery , stick to the subject",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500365784757968898,ferguson,"bring up the story about the whistleblower n "" Black Day "" spks to racial attitude in dept .",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500366091659784192,ferguson,"You're CHOOSING to talk about a "" robbery "" based on a tape that only shows a confrontation not a crime . So stop !",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500366118234882048,ferguson,THAT WAS THEIR PLAN & ITS WORKING WITH THE SHEEP ! !,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500368681806073856,ferguson,This is exactly what the #Ferguson PD & their PR machine want-focus off their indefensible behavior .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500368731764424704,ferguson,Not surprising . #MichaelBrown,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500368855051804672,ferguson,exactly .,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500369014195896320,ferguson,"What's more frustrating even than that is that this is exactly why they did it that way , and everyone is falling for it .",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500370900513202176,ferguson,"Sadly , that was the intention . Misdirection . #Ferguson",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500373718464757760,ferguson,"#THOMASJACKSONMUSTGO needs to #TRENDNOW http://t.co/ijPBW2qhDJ #FERGUSON Brown family says , #DEVIANT #OUTRAGED They're right",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500387022318874624,ferguson,I'm not talking abt the robbery . Reasonable people know that stealing cigars isn't justification 4 execution #DONTSHOOT,What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500391119566282753,ferguson,"criminalizing black people , the most effective distraction tactic in American history ... :(",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500396711127154688,ferguson,"Classic deflection and character assassination to cover up a crime . Until a court finds guilty , he's innocent !",What's so frustrating is that now we are talking about a robbery and not the killing of an unarmed kid. #ferguson
500371435127185409,ferguson,One in which you've already decided to let them get away with it . He's on paid vaca .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500371534913871874,ferguson,: New Hashtag #FINDDARRENWILSONNOW #Ferguson,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500371565641756673,ferguson,Brilliant ! Lets arrest the entire police force for aiding and abetting .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500371613087326209,ferguson,"Vacationing on the Bundy Ranch , I ’ d imagine .",In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500371896295120896,ferguson,in a valid world like ours . Where criminals are victims ...,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500371968831787009,ferguson,"Ferguson Missouri , obvs .",In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500372355521462272,ferguson,When is the #Ferguson police chief being relieved ? He allowed the alleged cop who killed #MikeBrown leave town !,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500372393890557952,ferguson,Well maybe a world where you know where he lives & works . Same world where ppl RIOT over a man who was shot after a robbery,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500372596832350208,ferguson,I said the exact same thing ! Lady #onhere told me officer was prob . checking in . HAHAHAHAHAHAHAHAHA ! #Ferguson,One in which you've already decided to let them get away with it . He's on paid vaca .
500374020744019969,ferguson,same one where ppl r Rioting and that are making death threats to him,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500374875253391360,ferguson,. this goes against everything i have seen on law and order ! ! ! MY FAITH IN THE WHOLE SYSTEM IS SHAKEN NOW !,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500375314128572416,ferguson,My column : FERGUSON : OBAMA KICKS NIXON IN THE ASS : http://t.co/cOHhtd2d2T #ferguson #mikebrown #handsup #NMOS14,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500382019109810176,ferguson,"in Egypt , they killed 1000 ' s and still free",In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500472043205173248,ferguson,When you place him in the Whiteness Protection Program .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500477494307618816,ferguson,I think you know the answer to that one .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500487734914723840,ferguson,. In a world where white cops who murder shoplifting kids are free of responsibility for their actions .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500498433279811585,ferguson,In the U . S . A . world .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500516393305907200,ferguson,In a world where you have to convince everyone where the community is comprised of crazed animals and unsafe .,In what world do you let a cop who killed someone leave town? http://t.co/T0A3rn2PeL #Ferguson
500613335541239809,ferguson,A . In a white privilege world,"Vacationing on the Bundy Ranch , I ’ d imagine ."
500619773873770496,ferguson,She has a valid concern . You offer a grossly exaggerated red herring in order too ... ?,Brilliant ! Lets arrest the entire police force for aiding and abetting .
500377411469733889,ferguson,not even if he IS stealing .,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500377826722201600,ferguson,no but it shows this person's character and his disregard for the law and law enforcement this fact is highly relevant here .,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500378287898918912,ferguson,Yes but it does warrant being shot to death by the store owner . Its called Karma . Guy has a rap sheet as long as your arm,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500378499891605505,ferguson,So what ? The police still have to work within the confines of the law even if others do not .,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500379102353047553,ferguson,Thanks for clearing that up . I was really confused about that . ;-),to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500379220426907648,ferguson,you would be blown away by the swedish police then …,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500379602435731456,ferguson,"agreed . Being shot for possibly stealing cigars isn't karma , it's excessive force that doesn't match the crime .",to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500386025412104192,ferguson,Hey on top of bein selfadmitted idiot : ) Yer also Retarted LOL #Libs + their #Ferguson #WelfarePet Thugs,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500386677513154560,ferguson,. a 300lbs aggressive young man might get shot if he attacks a cop .,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500387065650241536,ferguson,Ok yes but why the outrage .. police are human too & make wrong decisions .. what about when they get shot just 4 protecting us !,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500387923372425216,ferguson,"Speak to them Moby , tell em ! ! !",to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500398105162821634,ferguson,police are humans too and when confronted with that situation no training is perfect to predict a response,So what ? The police still have to work within the confines of the law even if others do not .
500407313715302400,ferguson,"fucked up police . "" Police "" .",to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
501806249264959488,ferguson,“ : to be clear : an unarmed teenager . I guess you were witness to the altercation between the cop & the suspect if not shut it,to be clear: an unarmed teenager POSSIBLY stealing a box of cigars does not warrant being shot to death by the police. #Ferguson
500379221504442370,ferguson,wait ... what ? ? ? ! ! !,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500379240299122690,ferguson,after they beat him .,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500379473326665728,ferguson,"Yes , you read that right . click the link and read the whole thing",wait ... what ? ? ? ! ! !
500379811974774784,ferguson,this can't be true ... lol,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500382569746030592,ferguson,smmmhhh,"Yes , you read that right . click the link and read the whole thing"
500387049543725056,ferguson,MY GOOOD,"Yes , you read that right . click the link and read the whole thing"
500393198603489280,ferguson,"My God , this dude looks like he deserved a touch up . Push his face in dough and make some gorilla cookies . Prolly in jail now .","#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500394742966808576,ferguson,It's true . http://t.co/07zrwAw5YK,this can't be true ... lol
500402817065320448,ferguson,Violent ( & racist ) police officers MUST be prosecuted . “ : #Ferguson PD http://t.co/EpLsWm4IFE http://t.co/JJxK4Hv0yh ” #sickening,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500404172140085248,ferguson,I see . These guys are like the 3 Stooges,It's true . http://t.co/07zrwAw5YK
500415275884244992,ferguson,"Which is an insult to the Three Stooges , but I agree with your point hundred percent .",I see . These guys are like the 3 Stooges
500419588199571456,ferguson,"“ : #Ferguson PD charged #HenryDavis w / "" destruction of property "" for bleeding on their uniforms : http://t.co/s5C5MKOjbE","#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500463618480037889,ferguson,Yaaay you got Police Dept .,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500544598268063744,ferguson,Thats because their SKANKERS,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500557666528542720,ferguson,SUCH BULLSHIT ! !,"#Ferguson PD charged #HenryDavis w/ ""destruction of property"" for bleeding on their uniforms: http://t.co/qQWPClW3tG http://t.co/5U3nMoMiF2"
500378447597039617,ferguson,"initially , but found out about the robbery during the altercation","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500378498054500352,ferguson,may be prudent to ask clerk if Brown was the one who hit him,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500379064146751490,ferguson,It's a conniving way to do a smear campaign . Darren Wilson is a cold-blooded murderer . #JusticeForMikeBrown #Ferguson,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500379350563569666,ferguson,"Because jaywalking and stealing cigars are capital crimes . It's the classic "" Blame the victim "" defense .","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500379398525431809,ferguson,SUSPICION of a crime results n DEATH of the unarmed in the #Black comm as a rule . #MichaelBrown #EricGarner #TrayvonMartin,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500379599185125376,ferguson,< < he didn't know at all they still has a B . O . L . O out at 7 for the suspect,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500379949463654401,ferguson,wasn't it just this morning they were saying it was the reason,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500380991035559937,ferguson,"I'm not sure there was a "" robbery "" . Convenience stores keep tobacco behind a counter where you PAY first ! IJS #MikeBrown","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500381074531569664,ferguson,their account is getting worse and worse Roland,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500382426909392896,ferguson,"if u watch the tape , he reached over counter , still not grounds to shoot him from behind","I'm not sure there was a "" robbery "" . Convenience stores keep tobacco behind a counter where you PAY first ! IJS #MikeBrown"
500384398022565888,ferguson,you can't tell whether there was somebody behind the counter or not . Either way not related to shooting .,"if u watch the tape , he reached over counter , still not grounds to shoot him from behind"
500385005873680386,ferguson,"I hear ya , but u said the swishers were behind the counter and they were , no biggie",you can't tell whether there was somebody behind the counter or not . Either way not related to shooting .
500385105337417728,ferguson,"they've been throwing out one lie after another . And none of it makes sense . How was he "" prime suspect "" just minutes after ?","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500385293103820800,ferguson,"when that didn't made logical sense , now it was jaywalking ? And he felt the nd to use deadly force for jaywalking ? Lol","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500387422417338368,ferguson,"Well , yeah . He had to trash the name of a dead child before providing that little tid bit .","Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500396771345199104,ferguson,ok so that was mike in the convenience store ?,"Oh. So NOW the #Ferguson police chief says the cop didn't know about the robbery when he stopped #MikeBrown. The kid was ""jaywalking""? BS!"
500378835339476994,ferguson,that's big,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500378925021687808,ferguson,Mike thought the coppers were on to him so he tried to assault the officer to get away . #shame ..,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500381422150905856,ferguson,#HandsUpDontShoot hashtavists still don't know his hands were up .,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500382765934604291,ferguson,"This , and their militaristic approach to the problem , does not paint the Fergie PD in a favorable light",#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500383170462621697,ferguson,This point is irrelevant . What is important is what happened after the officer contacted the suspect .,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500383183217913856,ferguson,I believe the robbery actually did happen and is not alleged .,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500383351828525056,ferguson,So he thought he will pick on this black kid because it was a slow day ?,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500383587552985090,ferguson,no justification needed ...,So he thought he will pick on this black kid because it was a slow day ?
500384126151573505,ferguson,I asked the guy at the airport . Why did you chose me for a search ? He said it was random . I did not buy that .,no justification needed ...
500384618496163840,ferguson,nothing is random where the West is concerned ...,I asked the guy at the airport . Why did you chose me for a search ? He said it was random . I did not buy that .
500386770857758721,ferguson,“ : #Ferguson police : Officer involved in fatal shooting of Michael Brown didn't know he was suspect . http://t.co/QnHjIqXGlq”still ridic 😠,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500386880635301889,ferguson,"Hi , like , please ) http://t.co/f3wlkSzHfg",#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500393289074638848,ferguson,and Brown wasn't aware that the cop was unaware of the violent robbery Brown had just committed .,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500396365986689025,ferguson,I am sure Cops go to work thinking what black kid can I shoot today and cause riots and Al Sharpton to speak again .. SMH,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500400593576669185,ferguson,"NOTE TO SELF : Actions of committing amy crime , no matter how misqal may justify my death to some , regardless to how unwarranted .",#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500406324644294657,ferguson,How is robbery define by state law ? Where are the reports from the shooting ? Why no ambulance ? #ferguson #foi,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500418698532777985,ferguson,"i don't believe that is what he said . He said the stop was initially not about that . Previously , they said he knew of robbery and ...",#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
500418749548093441,ferguson,had a description .,#Ferguson police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://t.co/L6bieyrz2a
501756572952166400,ferguson,Go Back To Sleep Loraine ! ! !,had a description .
501757171122839552,ferguson,You thought of that all by yourself ? ? ? Amazingly Irrelevant ! ! !,I believe the robbery actually did happen and is not alleged .
500384255814299648,ferguson,Awful ! The DOJ needs to do thorough investigation of this PD-these problems are systemic . The citizens deserve better !,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500384948826935297,ferguson,“ : Report : #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/oyGS7QoPWI ”,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500386447158161408,ferguson,"Wow . I thought a Tweep was being sarcastic , but ... it really happened that way ? ! ?",Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500387275767681024,ferguson,"Those times when you laugh at a funny , sarcastic , and ridiculous tweet and then realize it was neither of those ...",Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500412019531849728,ferguson,"Oh no , That's for real ! ! The #Pig #MiKeWhite #Ferguson PD ! !","Wow . I thought a Tweep was being sarcastic , but ... it really happened that way ? ! ?"
500428718917951488,ferguson,Just plain scary .,Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500429048602845186,ferguson,"Wouldn't you have thought after widely publicized abuses by LAPD and CPD , that departments everywhere else would learn ? ?",Report: #Ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 http://t.co/Mck8FYYOpp
500389858243006464,ferguson,"For that reason precisely , media should refrain from connecting the two . Stay with the shooting story .",#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390243716304896,ferguson,"that's unfortunate . signed , ferguson PD",#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390396229615617,ferguson,It's a strategy to manipulate media and misinform people .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390676802961408,ferguson,you know the cop didnt have to know about robbery for this video to have value . you're not very good at being stupid .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390764518854656,ferguson,it's about changing the narrative .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390919951351808,ferguson,Lisa is he the confirmed robber ?,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390975819513856,ferguson,#Ferguson Chief needs to be removed from his job ... I never meant 4 this 2 happen .. don't insult our intelligence,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500390996673585152,ferguson,"Polluting potential jurors by any Chief of LEOs should be an intentional malice reprimand , + the county DA may be his Advisor",#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500391055259598849,ferguson,And it is down right disrespectful to the young man and his family .,it's about changing the narrative .
500391396910456832,ferguson,#MikeBrown connects the robbery w shooting . dont have to be a genius . a guy who shoves clerk is s'posed to raise his hands later ?,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500391932934512640,ferguson,stranger by the second,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500392686260879360,ferguson,Have to show Mike without clean hands somehow .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500394092484755458,ferguson,#IMMORTALCONSCIOUSNESS https://t.co/f1mezwr58r,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500394428243390465,ferguson,Shoving a clerk means you'll take on a police officer with a gun ? #SoundLogic #YesThisIsSarcasm #MikeBrown,#MikeBrown connects the robbery w shooting . dont have to be a genius . a guy who shoves clerk is s'posed to raise his hands later ?
500395032718110721,ferguson,I want to believe its total incompetence . But its was all on purpose to change public opinion . My guess is it will continue,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500395857473466368,ferguson,that's what I thought too ... http://t.co/SALT2ztcEq,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500397204730048512,ferguson,did of release the report filed by Wilson ?,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500399784394764288,ferguson,"he didn't say he didn't know about the robbery , it went out over radio , he said he didn't know #MikeBrown was a suspect",#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500399953295208448,ferguson,it prevented future crimes by #MikeBrown,Shoving a clerk means you'll take on a police officer with a gun ? #SoundLogic #YesThisIsSarcasm #MikeBrown
500407103774003201,ferguson,but mike brown knew about the robbery and DIDN'T know the cop didn't know - that's what makes it POSSIBLY relevant,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500409272807985152,ferguson,The people responsible for killing #MikeBrown should not be in control of the evidence proving what happenend .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500415611449909249,ferguson,Did the media ask for the video under FOIA as the Chief of Police said ? And why was video released without commentary in am ?,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500426909860114432,ferguson,not necessarily . but it might show a particular disposition towards authority figures .,Shoving a clerk means you'll take on a police officer with a gun ? #SoundLogic #YesThisIsSarcasm #MikeBrown
500458931723202561,ferguson,Of course he did . It gave people time to solidify the opinions that they already had . It was a calculated move .,#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500472734573658112,ferguson,"the chief said this am that cop was at a call for sick person , then got the call for store strong arm robbery",#Ferguson chief let most of day go by b4 disclosing (after repeated Qs) that cop who killed #MikeBrown knew nothing about robbery. DANGER
500476059880816640,ferguson,Incorrect . Was on sick person call & then driving came across Brown & friend walking & asked they get off the road,"the chief said this am that cop was at a call for sick person , then got the call for store strong arm robbery"
500478509366915072,ferguson,i relistened to the press conf & ur right i was wrong,Incorrect . Was on sick person call & then driving came across Brown & friend walking & asked they get off the road
500478671451586560,ferguson,seems like theres soo much about this case it gets confusing yet there isnt enough info ? ?,Incorrect . Was on sick person call & then driving came across Brown & friend walking & asked they get off the road
500479810939142144,ferguson,"It's like the ' connect the dots ' books . If they sold cliff notes , they'd be outdated by day end . Bumbling idiots",i relistened to the press conf & ur right i was wrong
500670228708462592,ferguson,But she's very good at instigating and baiting ... just like her mother . Smh,you know the cop didnt have to know about robbery for this video to have value . you're not very good at being stupid .
